,block,condition,trial_word,latency,errors,correct,response,subjnum
426,6,"Life/Not Me,Death/Me",Self,897,0,1,Death/Me,3
427,6,"Life/Not Me,Death/Me",Suicide,768,0,1,Death/Me,3
428,6,"Life/Not Me,Death/Me",Them,658,0,1,Life/Not Me,3
429,6,"Life/Not Me,Death/Me",Breathing,607,0,1,Life/Not Me,3
430,6,"Life/Not Me,Death/Me",They,794,0,1,Life/Not Me,3
431,6,"Life/Not Me,Death/Me",Die,486,0,1,Death/Me,3
432,6,"Life/Not Me,Death/Me",Other,913,0,1,Life/Not Me,3
433,6,"Life/Not Me,Death/Me",Alive,623,0,1,Life/Not Me,3
434,6,"Life/Not Me,Death/Me",I,1006,0,1,Death/Me,3
435,6,"Life/Not Me,Death/Me",Breathing,988,0,1,Life/Not Me,3
436,6,"Life/Not Me,Death/Me",Their,750,0,1,Life/Not Me,3
437,6,"Life/Not Me,Death/Me",Dead,1460,0,1,Death/Me,3
438,6,"Life/Not Me,Death/Me",Thrive,926,0,1,Life/Not Me,3
439,6,"Life/Not Me,Death/Me",Mine,988,0,1,Death/Me,3
440,0,"Death,Life",Breathing,882,0,1,Life,4
441,0,"Death,Life",Deceased,695,0,1,Death,4
442,0,"Death,Life",Dead,895,0,1,Death,4
443,0,"Death,Life",Living,809,0,1,Life,4
444,0,"Death,Life",Suicide,562,0,1,Death,4
445,0,"Death,Life",Deceased,509,0,1,Death,4
446,0,"Death,Life",Suicide,619,0,1,Death,4
447,0,"Death,Life",Living,959,0,1,Life,4
448,0,"Death,Life",Alive,571,0,1,Life,4
449,0,"Death,Life",Breathing,517,0,1,Life,4
450,0,"Death,Life",Deceased,431,0,1,Death,4
451,0,"Death,Life",Alive,550,0,1,Life,4
452,0,"Death,Life",Thrive,706,0,1,Life,4
453,0,"Death,Life",Thrive,729,0,1,Life,4
454,0,"Death,Life",Breathing,953,0,1,Life,4
455,0,"Death,Life",Dead,457,0,1,Death,4
456,0,"Death,Life",Living,1126,0,1,Life,4
457,0,"Death,Life",Die,681,0,1,Death,4
458,0,"Death,Life",Suicide,1865,0,1,Death,4
459,0,"Death,Life",Die,773,0,1,Death,4
460,1,"Not Me,Me",Myself,1954,0,1,Me,4
461,1,"Not Me,Me",Self,581,0,1,Me,4
462,1,"Not Me,Me",I,294,0,1,Me,4
463,1,"Not Me,Me",They,475,0,1,Not Me,4
464,1,"Not Me,Me",Other,555,0,1,Not Me,4
465,1,"Not Me,Me",Mine,2740,0,1,Me,4
466,1,"Not Me,Me",Them,508,0,1,Not Me,4
467,1,"Not Me,Me",Their,908,0,1,Not Me,4
468,1,"Not Me,Me",Myself,725,0,1,Me,4
469,1,"Not Me,Me",Mine,1223,0,1,Me,4
470,1,"Not Me,Me",I,498,0,1,Me,4
471,1,"Not Me,Me",They,478,0,1,Not Me,4
472,1,"Not Me,Me",Their,1465,0,1,Not Me,4
473,1,"Not Me,Me",Self,480,0,1,Me,4
474,1,"Not Me,Me",Other,562,0,1,Not Me,4
475,1,"Not Me,Me",Mine,805,0,1,Me,4
476,1,"Not Me,Me",Self,796,0,1,Me,4
477,1,"Not Me,Me",Their,592,0,1,Not Me,4
478,1,"Not Me,Me",I,1683,0,1,Me,4
479,1,"Not Me,Me",Them,449,0,1,Not Me,4
480,2,"Death/Not Me,Life/Me",Breathing,385,0,1,Life/Me,4
481,2,"Death/Not Me,Life/Me",I,562,0,1,Life/Me,4
482,2,"Death/Not Me,Life/Me",Thrive,606,0,1,Life/Me,4
483,2,"Death/Not Me,Life/Me",Their,854,0,1,Death/Not Me,4
484,2,"Death/Not Me,Life/Me",Living,699,0,1,Life/Me,4
485,2,"Death/Not Me,Life/Me",Myself,953,0,1,Life/Me,4
486,2,"Death/Not Me,Life/Me",Alive,1500,0,1,Life/Me,4
487,2,"Death/Not Me,Life/Me",Other,594,0,1,Death/Not Me,4
488,2,"Death/Not Me,Life/Me",Die,730,0,1,Death/Not Me,4
489,2,"Death/Not Me,Life/Me",Thrive,2032,0,1,Life/Me,4
490,2,"Death/Not Me,Life/Me",Mine,555,0,1,Life/Me,4
491,2,"Death/Not Me,Life/Me",Suicide,743,0,1,Death/Not Me,4
492,2,"Death/Not Me,Life/Me",Self,684,0,1,Life/Me,4
493,2,"Death/Not Me,Life/Me",Breathing,923,0,1,Life/Me,4
494,2,"Death/Not Me,Life/Me",I,658,0,1,Life/Me,4
495,2,"Death/Not Me,Life/Me",Deceased,869,0,1,Death/Not Me,4
496,2,"Death/Not Me,Life/Me",Their,1012,0,1,Death/Not Me,4
497,2,"Death/Not Me,Life/Me",Dead,685,0,1,Death/Not Me,4
498,2,"Death/Not Me,Life/Me",They,1619,0,1,Death/Not Me,4
499,2,"Death/Not Me,Life/Me",Them,685,0,1,Death/Not Me,4
500,3,"Death/Not Me,Life/Me",Breathing,1767,0,1,Life/Me,4
501,3,"Death/Not Me,Life/Me",They,1234,0,1,Death/Not Me,4
502,3,"Death/Not Me,Life/Me",Dead,707,0,1,Death/Not Me,4
503,3,"Death/Not Me,Life/Me",Alive,1038,0,1,Life/Me,4
504,3,"Death/Not Me,Life/Me",Die,830,0,1,Death/Not Me,4
505,3,"Death/Not Me,Life/Me",Them,1059,0,1,Death/Not Me,4
506,3,"Death/Not Me,Life/Me",Self,813,0,1,Life/Me,4
507,3,"Death/Not Me,Life/Me",Myself,514,0,1,Life/Me,4
508,3,"Death/Not Me,Life/Me",Mine,729,0,1,Life/Me,4
509,3,"Death/Not Me,Life/Me",Their,508,0,1,Death/Not Me,4
510,3,"Death/Not Me,Life/Me",Suicide,593,0,1,Death/Not Me,4
511,3,"Death/Not Me,Life/Me",Them,780,0,1,Death/Not Me,4
512,3,"Death/Not Me,Life/Me",Alive,807,0,1,Life/Me,4
513,3,"Death/Not Me,Life/Me",I,839,0,1,Life/Me,4
514,3,"Death/Not Me,Life/Me",Myself,758,0,1,Life/Me,4
515,3,"Death/Not Me,Life/Me",Thrive,730,0,1,Life/Me,4
516,3,"Death/Not Me,Life/Me",Mine,1455,0,1,Life/Me,4
517,3,"Death/Not Me,Life/Me",Breathing,970,0,1,Life/Me,4
518,3,"Death/Not Me,Life/Me",Other,630,0,1,Death/Not Me,4
519,3,"Death/Not Me,Life/Me",Suicide,1246,0,1,Death/Not Me,4
520,3,"Death/Not Me,Life/Me",Living,704,0,1,Life/Me,4
521,3,"Death/Not Me,Life/Me",Deceased,613,0,1,Death/Not Me,4
522,3,"Death/Not Me,Life/Me",Their,1742,0,1,Death/Not Me,4
523,3,"Death/Not Me,Life/Me",I,450,0,1,Life/Me,4
524,3,"Death/Not Me,Life/Me",Dead,824,0,1,Death/Not Me,4
525,3,"Death/Not Me,Life/Me",Thrive,2843,0,1,Life/Me,4
526,3,"Death/Not Me,Life/Me",Self,2032,0,1,Life/Me,4
527,3,"Death/Not Me,Life/Me",Deceased,455,0,1,Death/Not Me,4
528,3,"Death/Not Me,Life/Me",Other,1137,0,1,Death/Not Me,4
529,3,"Death/Not Me,Life/Me",Living,1477,0,1,Life/Me,4
530,3,"Death/Not Me,Life/Me",They,723,0,1,Death/Not Me,4
531,3,"Death/Not Me,Life/Me",Myself,556,1,0,Life/Me,4
532,3,"Death/Not Me,Life/Me",Alive,390,0,1,Life/Me,4
533,3,"Death/Not Me,Life/Me",Other,667,0,1,Death/Not Me,4
534,3,"Death/Not Me,Life/Me",Thrive,678,0,1,Life/Me,4
535,3,"Death/Not Me,Life/Me",I,814,0,1,Life/Me,4
536,3,"Death/Not Me,Life/Me",Suicide,505,0,1,Death/Not Me,4
537,3,"Death/Not Me,Life/Me",They,1256,1,0,Death/Not Me,4
538,3,"Death/Not Me,Life/Me",Dead,583,0,1,Death/Not Me,4
539,3,"Death/Not Me,Life/Me",Die,656,1,0,Death/Not Me,4
540,4,"Life,Death",Suicide,1110,0,1,Death,4
541,4,"Life,Death",Living,1085,0,1,Life,4
542,4,"Life,Death",Alive,503,0,1,Life,4
543,4,"Life,Death",Alive,770,0,1,Life,4
544,4,"Life,Death",Thrive,708,0,1,Life,4
545,4,"Life,Death",Suicide,615,0,1,Death,4
546,4,"Life,Death",Deceased,464,0,1,Death,4
547,4,"Life,Death",Die,508,0,1,Death,4
548,4,"Life,Death",Living,548,0,1,Life,4
549,4,"Life,Death",Breathing,1066,0,1,Life,4
550,4,"Life,Death",Dead,576,0,1,Death,4
551,4,"Life,Death",Deceased,1277,0,1,Death,4
552,4,"Life,Death",Alive,994,0,1,Life,4
553,4,"Life,Death",Dead,748,0,1,Death,4
554,4,"Life,Death",Die,1692,0,1,Death,4
555,4,"Life,Death",Living,591,0,1,Life,4
556,4,"Life,Death",Thrive,360,0,1,Life,4
557,4,"Life,Death",Breathing,655,0,1,Life,4
558,4,"Life,Death",Suicide,656,0,1,Death,4
559,4,"Life,Death",Breathing,672,0,1,Life,4
560,4,"Life,Death",Die,692,0,1,Death,4
561,4,"Life,Death",Dead,634,0,1,Death,4
562,4,"Life,Death",Alive,1263,0,1,Life,4
563,4,"Life,Death",Thrive,1102,0,1,Life,4
564,4,"Life,Death",Die,554,0,1,Death,4
565,4,"Life,Death",Suicide,638,0,1,Death,4
566,4,"Life,Death",Deceased,542,0,1,Death,4
567,4,"Life,Death",Breathing,643,0,1,Life,4
568,4,"Life,Death",Living,531,0,1,Life,4
569,4,"Life,Death",Thrive,541,0,1,Life,4
570,4,"Life,Death",Dead,856,0,1,Death,4
571,4,"Life,Death",Deceased,1071,0,1,Death,4
572,4,"Life,Death",Suicide,5475,0,1,Death,4
573,4,"Life,Death",Living,604,0,1,Life,4
574,4,"Life,Death",Alive,538,0,1,Life,4
575,4,"Life,Death",Die,399,0,1,Death,4
576,4,"Life,Death",Deceased,560,0,1,Death,4
577,4,"Life,Death",Dead,726,0,1,Death,4
578,4,"Life,Death",Breathing,1848,0,1,Life,4
579,4,"Life,Death",Thrive,921,0,1,Life,4
580,5,"Life/Not Me,Death/Me",Dead,1087,0,1,Death/Me,4
581,5,"Life/Not Me,Death/Me",Mine,555,0,1,Death/Me,4
582,5,"Life/Not Me,Death/Me",Die,639,0,1,Death/Me,4
583,5,"Life/Not Me,Death/Me",Their,566,0,1,Life/Not Me,4
584,5,"Life/Not Me,Death/Me",Living,907,0,1,Life/Not Me,4
585,5,"Life/Not Me,Death/Me",Myself,2685,0,1,Death/Me,4
586,5,"Life/Not Me,Death/Me",Breathing,727,0,1,Life/Not Me,4
587,5,"Life/Not Me,Death/Me",They,1599,0,1,Life/Not Me,4
588,5,"Life/Not Me,Death/Me",Deceased,693,0,1,Death/Me,4
589,5,"Life/Not Me,Death/Me",I,856,0,1,Death/Me,4
590,5,"Life/Not Me,Death/Me",Alive,662,0,1,Life/Not Me,4
591,5,"Life/Not Me,Death/Me",Them,789,0,1,Life/Not Me,4
592,5,"Life/Not Me,Death/Me",Suicide,670,0,1,Death/Me,4
593,5,"Life/Not Me,Death/Me",Other,2231,0,1,Life/Not Me,4
594,5,"Life/Not Me,Death/Me",Thrive,460,0,1,Life/Not Me,4
595,5,"Life/Not Me,Death/Me",Self,1054,0,1,Death/Me,4
596,5,"Life/Not Me,Death/Me",Dead,405,0,1,Death/Me,4
597,5,"Life/Not Me,Death/Me",I,1055,0,1,Death/Me,4
598,5,"Life/Not Me,Death/Me",Deceased,541,0,1,Death/Me,4
599,5,"Life/Not Me,Death/Me",Their,432,0,1,Life/Not Me,4
600,6,"Life/Not Me,Death/Me",Suicide,597,0,1,Death/Me,4
601,6,"Life/Not Me,Death/Me",They,713,0,1,Life/Not Me,4
602,6,"Life/Not Me,Death/Me",Dead,492,0,1,Death/Me,4
603,6,"Life/Not Me,Death/Me",Self,537,0,1,Death/Me,4
604,6,"Life/Not Me,Death/Me",Mine,576,0,1,Death/Me,4
605,6,"Life/Not Me,Death/Me",Living,763,0,1,Life/Not Me,4
606,6,"Life/Not Me,Death/Me",I,1252,0,1,Death/Me,4
607,6,"Life/Not Me,Death/Me",Alive,642,0,1,Life/Not Me,4
608,6,"Life/Not Me,Death/Me",They,504,0,1,Life/Not Me,4
609,6,"Life/Not Me,Death/Me",Deceased,505,0,1,Death/Me,4
610,6,"Life/Not Me,Death/Me",Them,517,0,1,Life/Not Me,4
611,6,"Life/Not Me,Death/Me",Living,1123,0,1,Life/Not Me,4
612,6,"Life/Not Me,Death/Me",Self,599,1,0,Death/Me,4
613,6,"Life/Not Me,Death/Me",Dead,951,0,1,Death/Me,4
614,6,"Life/Not Me,Death/Me",Alive,890,0,1,Life/Not Me,4
615,6,"Life/Not Me,Death/Me",Other,596,0,1,Life/Not Me,4
616,6,"Life/Not Me,Death/Me",Their,546,0,1,Life/Not Me,4
617,6,"Life/Not Me,Death/Me",Suicide,2283,0,1,Death/Me,4
618,6,"Life/Not Me,Death/Me",Mine,556,0,1,Death/Me,4
619,6,"Life/Not Me,Death/Me",Breathing,1203,0,1,Life/Not Me,4
620,6,"Life/Not Me,Death/Me",They,781,0,1,Life/Not Me,4
621,6,"Life/Not Me,Death/Me",Deceased,676,0,1,Death/Me,4
622,6,"Life/Not Me,Death/Me",Them,1398,0,1,Life/Not Me,4
623,6,"Life/Not Me,Death/Me",Living,949,0,1,Life/Not Me,4
624,6,"Life/Not Me,Death/Me",Self,490,0,1,Death/Me,4
625,6,"Life/Not Me,Death/Me",Dead,667,0,1,Death/Me,4
626,6,"Life/Not Me,Death/Me",Myself,644,1,0,Death/Me,4
627,6,"Life/Not Me,Death/Me",Alive,479,0,1,Life/Not Me,4
628,6,"Life/Not Me,Death/Me",Other,407,0,1,Life/Not Me,4
629,6,"Life/Not Me,Death/Me",Thrive,469,0,1,Life/Not Me,4
630,6,"Life/Not Me,Death/Me",Their,1768,0,1,Life/Not Me,4
631,6,"Life/Not Me,Death/Me",Die,879,0,1,Death/Me,4
632,6,"Life/Not Me,Death/Me",Them,640,0,1,Life/Not Me,4
633,6,"Life/Not Me,Death/Me",Die,1370,0,1,Death/Me,4
634,6,"Life/Not Me,Death/Me",Myself,917,0,1,Death/Me,4
635,6,"Life/Not Me,Death/Me",Deceased,458,0,1,Death/Me,4
636,6,"Life/Not Me,Death/Me",I,576,0,1,Death/Me,4
637,6,"Life/Not Me,Death/Me",Thrive,4125,0,1,Life/Not Me,4
638,6,"Life/Not Me,Death/Me",Breathing,678,0,1,Life/Not Me,4
639,6,"Life/Not Me,Death/Me",I,2208,0,1,Death/Me,4
640,0,"Life,Death",Die,552,0,1,Death,5
641,0,"Life,Death",Living,1075,0,1,Life,5
642,0,"Life,Death",Dead,563,0,1,Death,5
643,0,"Life,Death",Suicide,724,1,0,Death,5
644,0,"Life,Death",Alive,1106,0,1,Life,5
645,0,"Life,Death",Breathing,514,0,1,Life,5
646,0,"Life,Death",Thrive,740,0,1,Life,5
647,0,"Life,Death",Deceased,752,0,1,Death,5
648,0,"Life,Death",Suicide,630,0,1,Death,5
649,0,"Life,Death",Alive,1158,0,1,Life,5
650,0,"Life,Death",Thrive,1867,0,1,Life,5
651,0,"Life,Death",Die,623,0,1,Death,5
652,0,"Life,Death",Die,1484,0,1,Death,5
653,0,"Life,Death",Breathing,622,0,1,Life,5
654,0,"Life,Death",Living,480,0,1,Life,5
655,0,"Life,Death",Dead,629,0,1,Death,5
656,0,"Life,Death",Deceased,870,0,1,Death,5
657,0,"Life,Death",Living,844,0,1,Life,5
658,0,"Life,Death",Breathing,603,0,1,Life,5
659,0,"Life,Death",Thrive,1928,0,1,Life,5
660,1,"Not Me,Me",They,615,0,1,Not Me,5
661,1,"Not Me,Me",I,940,0,1,Me,5
662,1,"Not Me,Me",Self,1178,0,1,Me,5
663,1,"Not Me,Me",Other,405,0,1,Not Me,5
664,1,"Not Me,Me",Mine,477,0,1,Me,5
665,1,"Not Me,Me",Them,1516,0,1,Not Me,5
666,1,"Not Me,Me",They,1334,0,1,Not Me,5
667,1,"Not Me,Me",Them,783,0,1,Not Me,5
668,1,"Not Me,Me",Their,4389,0,1,Not Me,5
669,1,"Not Me,Me",Other,539,0,1,Not Me,5
670,1,"Not Me,Me",I,522,0,1,Me,5
671,1,"Not Me,Me",Mine,735,0,1,Me,5
672,1,"Not Me,Me",Self,739,0,1,Me,5
673,1,"Not Me,Me",They,1041,1,0,Not Me,5
674,1,"Not Me,Me",Self,462,0,1,Me,5
675,1,"Not Me,Me",Mine,1069,0,1,Me,5
676,1,"Not Me,Me",Myself,888,0,1,Me,5
677,1,"Not Me,Me",Myself,596,0,1,Me,5
678,1,"Not Me,Me",Their,502,0,1,Not Me,5
679,1,"Not Me,Me",Myself,965,0,1,Me,5
680,2,"Life/Not Me,Death/Me",Dead,693,0,1,Death/Me,5
681,2,"Life/Not Me,Death/Me",Their,606,0,1,Life/Not Me,5
682,2,"Life/Not Me,Death/Me",Alive,590,0,1,Life/Not Me,5
683,2,"Life/Not Me,Death/Me",Them,721,0,1,Life/Not Me,5
684,2,"Life/Not Me,Death/Me",Suicide,701,0,1,Death/Me,5
685,2,"Life/Not Me,Death/Me",Myself,669,0,1,Death/Me,5
686,2,"Life/Not Me,Death/Me",Thrive,667,0,1,Life/Not Me,5
687,2,"Life/Not Me,Death/Me",I,626,0,1,Death/Me,5
688,2,"Life/Not Me,Death/Me",Self,633,0,1,Death/Me,5
689,2,"Life/Not Me,Death/Me",I,1077,0,1,Death/Me,5
690,2,"Life/Not Me,Death/Me",Breathing,1172,0,1,Life/Not Me,5
691,2,"Life/Not Me,Death/Me",Living,704,1,0,Life/Not Me,5
692,2,"Life/Not Me,Death/Me",Die,567,1,0,Death/Me,5
693,2,"Life/Not Me,Death/Me",Other,413,0,1,Life/Not Me,5
694,2,"Life/Not Me,Death/Me",They,891,0,1,Life/Not Me,5
695,2,"Life/Not Me,Death/Me",Die,864,1,0,Death/Me,5
696,2,"Life/Not Me,Death/Me",Self,687,0,1,Death/Me,5
697,2,"Life/Not Me,Death/Me",Breathing,1025,0,1,Life/Not Me,5
698,2,"Life/Not Me,Death/Me",Mine,837,0,1,Death/Me,5
699,2,"Life/Not Me,Death/Me",Deceased,545,0,1,Death/Me,5
700,3,"Life/Not Me,Death/Me",Self,536,0,1,Death/Me,5
701,3,"Life/Not Me,Death/Me",They,1419,0,1,Life/Not Me,5
702,3,"Life/Not Me,Death/Me",Thrive,1331,0,1,Life/Not Me,5
703,3,"Life/Not Me,Death/Me",Their,1299,0,1,Life/Not Me,5
704,3,"Life/Not Me,Death/Me",Dead,574,0,1,Death/Me,5
705,3,"Life/Not Me,Death/Me",Myself,558,0,1,Death/Me,5
706,3,"Life/Not Me,Death/Me",Breathing,666,0,1,Life/Not Me,5
707,3,"Life/Not Me,Death/Me",Die,418,0,1,Death/Me,5
708,3,"Life/Not Me,Death/Me",Them,755,0,1,Life/Not Me,5
709,3,"Life/Not Me,Death/Me",Alive,706,1,0,Life/Not Me,5
710,3,"Life/Not Me,Death/Me",Suicide,590,1,0,Death/Me,5
711,3,"Life/Not Me,Death/Me",Suicide,615,1,0,Death/Me,5
712,3,"Life/Not Me,Death/Me",Deceased,1651,0,1,Death/Me,5
713,3,"Life/Not Me,Death/Me",Self,881,0,1,Death/Me,5
714,3,"Life/Not Me,Death/Me",Breathing,1530,0,1,Life/Not Me,5
715,3,"Life/Not Me,Death/Me",Mine,538,0,1,Death/Me,5
716,3,"Life/Not Me,Death/Me",I,1061,0,1,Death/Me,5
717,3,"Life/Not Me,Death/Me",Living,1426,0,1,Life/Not Me,5
718,3,"Life/Not Me,Death/Me",Mine,927,1,0,Death/Me,5
719,3,"Life/Not Me,Death/Me",Deceased,576,0,1,Death/Me,5
720,3,"Life/Not Me,Death/Me",They,927,0,1,Life/Not Me,5
721,3,"Life/Not Me,Death/Me",Alive,800,1,0,Life/Not Me,5
722,3,"Life/Not Me,Death/Me",Their,601,0,1,Life/Not Me,5
723,3,"Life/Not Me,Death/Me",Deceased,633,0,1,Death/Me,5
724,3,"Life/Not Me,Death/Me",Mine,607,0,1,Death/Me,5
725,3,"Life/Not Me,Death/Me",Myself,1335,0,1,Death/Me,5
726,3,"Life/Not Me,Death/Me",Other,1430,0,1,Life/Not Me,5
727,3,"Life/Not Me,Death/Me",Breathing,1001,0,1,Life/Not Me,5
728,3,"Life/Not Me,Death/Me",Dead,582,0,1,Death/Me,5
729,3,"Life/Not Me,Death/Me",Self,858,0,1,Death/Me,5
730,3,"Life/Not Me,Death/Me",Living,1294,1,0,Life/Not Me,5
731,3,"Life/Not Me,Death/Me",Other,909,0,1,Life/Not Me,5
732,3,"Life/Not Me,Death/Me",Die,709,1,0,Death/Me,5
733,3,"Life/Not Me,Death/Me",Them,927,0,1,Life/Not Me,5
734,3,"Life/Not Me,Death/Me",Thrive,1150,1,0,Life/Not Me,5
735,3,"Life/Not Me,Death/Me",Their,651,0,1,Life/Not Me,5
736,3,"Life/Not Me,Death/Me",Dead,490,0,1,Death/Me,5
737,3,"Life/Not Me,Death/Me",Thrive,754,0,1,Life/Not Me,5
738,3,"Life/Not Me,Death/Me",I,699,0,1,Death/Me,5
739,3,"Life/Not Me,Death/Me",They,494,0,1,Life/Not Me,5
740,4,"Death,Life",Alive,1002,0,1,Life,5
741,4,"Death,Life",Living,1197,0,1,Life,5
742,4,"Death,Life",Dead,671,0,1,Death,5
743,4,"Death,Life",Living,780,0,1,Life,5
744,4,"Death,Life",Breathing,570,0,1,Life,5
745,4,"Death,Life",Thrive,756,0,1,Life,5
746,4,"Death,Life",Alive,465,0,1,Life,5
747,4,"Death,Life",Suicide,657,0,1,Death,5
748,4,"Death,Life",Deceased,1172,0,1,Death,5
749,4,"Death,Life",Die,719,0,1,Death,5
750,4,"Death,Life",Die,405,0,1,Death,5
751,4,"Death,Life",Breathing,1550,0,1,Life,5
752,4,"Death,Life",Suicide,1682,0,1,Death,5
753,4,"Death,Life",Deceased,645,0,1,Death,5
754,4,"Death,Life",Deceased,1518,0,1,Death,5
755,4,"Death,Life",Dead,472,1,0,Death,5
756,4,"Death,Life",Thrive,811,0,1,Life,5
757,4,"Death,Life",Breathing,1222,0,1,Life,5
758,4,"Death,Life",Living,660,0,1,Life,5
759,4,"Death,Life",Dead,541,0,1,Death,5
760,4,"Death,Life",Alive,650,0,1,Life,5
761,4,"Death,Life",Thrive,1144,1,0,Life,5
762,4,"Death,Life",Alive,704,1,0,Life,5
763,4,"Death,Life",Breathing,726,0,1,Life,5
764,4,"Death,Life",Thrive,845,0,1,Life,5
765,4,"Death,Life",Suicide,1568,0,1,Death,5
766,4,"Death,Life",Die,830,0,1,Death,5
767,4,"Death,Life",Living,832,0,1,Life,5
768,4,"Death,Life",Dead,2078,0,1,Death,5
769,4,"Death,Life",Deceased,1339,0,1,Death,5
770,4,"Death,Life",Dead,1255,0,1,Death,5
771,4,"Death,Life",Alive,685,0,1,Life,5
772,4,"Death,Life",Living,485,1,0,Life,5
773,4,"Death,Life",Thrive,4081,0,1,Life,5
774,4,"Death,Life",Die,662,0,1,Death,5
775,4,"Death,Life",Suicide,477,0,1,Death,5
776,4,"Death,Life",Breathing,1075,0,1,Life,5
777,4,"Death,Life",Die,710,1,0,Death,5
778,4,"Death,Life",Deceased,797,0,1,Death,5
779,4,"Death,Life",Suicide,684,0,1,Death,5
780,5,"Death/Not Me,Life/Me",Them,598,0,1,Death/Not Me,5
781,5,"Death/Not Me,Life/Me",Alive,2230,0,1,Life/Me,5
782,5,"Death/Not Me,Life/Me",They,701,0,1,Death/Not Me,5
783,5,"Death/Not Me,Life/Me",Deceased,877,0,1,Death/Not Me,5
784,5,"Death/Not Me,Life/Me",Self,777,0,1,Life/Me,5
785,5,"Death/Not Me,Life/Me",Breathing,483,0,1,Life/Me,5
786,5,"Death/Not Me,Life/Me",Mine,572,0,1,Life/Me,5
787,5,"Death/Not Me,Life/Me",Dead,561,0,1,Death/Not Me,5
788,5,"Death/Not Me,Life/Me",I,749,0,1,Life/Me,5
789,5,"Death/Not Me,Life/Me",Suicide,1512,0,1,Death/Not Me,5
790,5,"Death/Not Me,Life/Me",Other,1749,0,1,Death/Not Me,5
791,5,"Death/Not Me,Life/Me",Die,430,0,1,Death/Not Me,5
792,5,"Death/Not Me,Life/Me",Their,1196,0,1,Death/Not Me,5
793,5,"Death/Not Me,Life/Me",Living,948,0,1,Life/Me,5
794,5,"Death/Not Me,Life/Me",Myself,597,0,1,Life/Me,5
795,5,"Death/Not Me,Life/Me",Thrive,765,0,1,Life/Me,5
796,5,"Death/Not Me,Life/Me",Other,602,0,1,Death/Not Me,5
797,5,"Death/Not Me,Life/Me",Thrive,598,1,0,Life/Me,5
798,5,"Death/Not Me,Life/Me",They,790,0,1,Death/Not Me,5
799,5,"Death/Not Me,Life/Me",Dead,544,0,1,Death/Not Me,5
800,6,"Death/Not Me,Life/Me",Other,772,0,1,Death/Not Me,5
801,6,"Death/Not Me,Life/Me",Alive,412,0,1,Life/Me,5
802,6,"Death/Not Me,Life/Me",Them,644,0,1,Death/Not Me,5
803,6,"Death/Not Me,Life/Me",Living,688,0,1,Life/Me,5
804,6,"Death/Not Me,Life/Me",Myself,887,0,1,Life/Me,5
805,6,"Death/Not Me,Life/Me",Dead,1085,0,1,Death/Not Me,5
806,6,"Death/Not Me,Life/Me",They,588,0,1,Death/Not Me,5
807,6,"Death/Not Me,Life/Me",Deceased,418,0,1,Death/Not Me,5
808,6,"Death/Not Me,Life/Me",Mine,1882,0,1,Life/Me,5
809,6,"Death/Not Me,Life/Me",Alive,1064,0,1,Life/Me,5
810,6,"Death/Not Me,Life/Me",Self,517,0,1,Life/Me,5
811,6,"Death/Not Me,Life/Me",Die,2388,0,1,Death/Not Me,5
812,6,"Death/Not Me,Life/Me",Die,737,0,1,Death/Not Me,5
813,6,"Death/Not Me,Life/Me",Other,777,0,1,Death/Not Me,5
814,6,"Death/Not Me,Life/Me",Their,1186,0,1,Death/Not Me,5
815,6,"Death/Not Me,Life/Me",Suicide,793,1,0,Death/Not Me,5
816,6,"Death/Not Me,Life/Me",I,889,0,1,Life/Me,5
817,6,"Death/Not Me,Life/Me",Breathing,456,0,1,Life/Me,5
818,6,"Death/Not Me,Life/Me",Myself,625,1,0,Life/Me,5
819,6,"Death/Not Me,Life/Me",Dead,651,0,1,Death/Not Me,5
820,6,"Death/Not Me,Life/Me",I,506,0,1,Life/Me,5
821,6,"Death/Not Me,Life/Me",Living,1569,0,1,Life/Me,5
822,6,"Death/Not Me,Life/Me",They,893,0,1,Death/Not Me,5
823,6,"Death/Not Me,Life/Me",Thrive,451,0,1,Life/Me,5
824,6,"Death/Not Me,Life/Me",I,566,0,1,Life/Me,5
825,6,"Death/Not Me,Life/Me",Suicide,714,0,1,Death/Not Me,5
826,6,"Death/Not Me,Life/Me",Breathing,580,1,0,Life/Me,5
827,6,"Death/Not Me,Life/Me",Alive,732,0,1,Life/Me,5
828,6,"Death/Not Me,Life/Me",Their,509,0,1,Death/Not Me,5
829,6,"Death/Not Me,Life/Me",Dead,982,0,1,Death/Not Me,5
830,6,"Death/Not Me,Life/Me",Myself,1332,0,1,Life/Me,5
831,6,"Death/Not Me,Life/Me",Deceased,496,0,1,Death/Not Me,5
832,6,"Death/Not Me,Life/Me",Self,1509,0,1,Life/Me,5
833,6,"Death/Not Me,Life/Me",Living,881,0,1,Life/Me,5
834,6,"Death/Not Me,Life/Me",Other,643,0,1,Death/Not Me,5
835,6,"Death/Not Me,Life/Me",Suicide,821,0,1,Death/Not Me,5
836,6,"Death/Not Me,Life/Me",Mine,1118,0,1,Life/Me,5
837,6,"Death/Not Me,Life/Me",Thrive,1303,0,1,Life/Me,5
838,6,"Death/Not Me,Life/Me",Them,1815,0,1,Death/Not Me,5
839,6,"Death/Not Me,Life/Me",They,535,0,1,Death/Not Me,5
840,0,"Death,Life",Suicide,599,0,1,Death,6
